customerID,InternetService,PhoneService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,service_adoption_score
6614-VBEGU,DSL,1,0,1,0,0,1,1,4
0880-TKATG,Fiber optic,1,0,0,1,0,1,1,4
3811-VBYBZ,Fiber optic,1,0,1,0,0,1,1,4
1480-BKXGA,Fiber optic,1,1,1,1,1,1,1,7
2996-XAUVF,DSL,0,0,0,0,1,0,1,2
9076-AXYIK,Fiber optic,1,0,0,1,1,1,1,5
5968-XQIVE,Fiber optic,1,0,1,0,0,1,0,3
8896-RAZCR,No,1,0,0,0,0,0,0,1
4640-UHDOS,DSL,1,0,0,0,0,0,1,2
4933-IKULF,No,1,0,0,0,0,0,0,1
3583-EKAPL,DSL,1,0,0,0,0,0,1,2
1304-BCCFO,DSL,1,0,0,1,0,1,1,4
4104-PVRPS,DSL,1,1,0,0,1,0,0,3
9399-APLBT,Fiber optic,1,0,1,0,0,0,0,2
2359-KMGLI,Fiber optic,1,0,1,0,0,0,0,2
3780-DDGSE,DSL,1,0,1,0,1,1,1,5
4431-EDMIQ,DSL,1,1,1,1,1,1,0,6
0306-JAELE,Fiber optic,1,0,0,0,1,1,1,4
6227-HWPWX,Fiber optic,1,0,0,0,0,0,0,1
0486-LGCCH,No,1,0,0,0,0,0,0,1
0447-BEMNG,DSL,0,1,0,1,0,0,1,3
4612-SSVHJ,Fiber optic,1,0,0,0,0,0,1,2
5168-MQQCA,Fiber optic,1,0,1,1,1,1,1,6
5949-XIKAE,Fiber optic,1,0,1,0,0,1,0,3
7971-HLVXI,Fiber optic,1,0,0,0,0,0,1,2
9094-AZPHK,Fiber optic,1,0,1,0,0,1,1,4
3649-JPUGY,DSL,1,0,1,1,1,1,1,6
4472-LVYGI,DSL,0,1,0,1,1,1,0,4
8372-JUXUI,Fiber optic,1,0,0,0,0,0,0,1
3552-CTCYF,Fiber optic,1,0,1,1,0,1,1,5
6778-YSNIH,DSL,1,0,1,0,0,1,0,3
0388-EOPEX,Fiber optic,1,1,0,0,0,0,0,2
5756-OZRIO,DSL,1,0,1,0,0,0,1,3
6579-JPICP,No,1,0,0,0,0,0,0,1
8205-OTCHB,DSL,0,0,1,1,0,0,1,3
4134-BSXLX,DSL,1,1,1,0,1,0,0,4
0505-SPOOW,No,1,0,0,0,0,0,0,1
6235-VDHOM,DSL,0,0,1,0,0,0,0,1
7783-YKGDV,Fiber optic,1,1,1,1,0,0,1,5
4374-YMUSQ,Fiber optic,1,1,1,1,1,1,1,7
4513-CXYIX,Fiber optic,1,1,0,0,0,0,0,2
3957-HHLMR,DSL,1,1,0,0,0,0,1,3
7803-XOCCZ,Fiber optic,1,1,0,1,1,0,0,4
5736-YEJAX,DSL,1,1,1,1,1,1,0,6
5609-CEBID,Fiber optic,1,0,1,1,0,0,1,4
8981-FJGLA,Fiber optic,1,0,0,1,0,0,0,2
7218-HKQFK,Fiber optic,1,0,0,0,1,1,1,4
4636-QRJKY,Fiber optic,1,0,0,0,1,0,0,2
1135-LMECX,No,1,0,0,0,0,0,0,1
4332-MUOEZ,Fiber optic,1,1,0,1,1,0,1,5
8535-SFUTN,Fiber optic,1,1,0,1,0,1,1,5
5956-VKDTT,Fiber optic,1,0,0,0,0,0,0,1
8677-HDZEE,Fiber optic,1,0,1,0,1,1,1,5
2475-MROZF,Fiber optic,1,1,1,1,1,0,0,5
9412-GHEEC,Fiber optic,1,0,0,1,1,1,1,5
3482-ABPKK,DSL,1,1,0,0,1,0,0,3
6705-LXORM,Fiber optic,1,0,0,0,0,0,0,1
0257-ZESQC,Fiber optic,1,1,0,0,0,0,0,2
7531-GQHME,No,1,0,0,0,0,0,0,1
5174-ITUMV,Fiber optic,1,0,1,1,0,1,1,5
4109-CYRBD,DSL,1,0,0,0,0,0,0,1
0913-XWSCN,Fiber optic,1,0,0,0,0,0,1,2
6825-UYPFK,Fiber optic,1,0,0,0,0,0,0,1
8397-MVTAZ,Fiber optic,1,0,0,1,0,1,1,4
0750-EBAIU,Fiber optic,1,1,0,1,0,1,0,4
8606-CIQUL,Fiber optic,1,1,1,1,1,1,1,7
3571-DPYUH,Fiber optic,1,0,1,0,1,1,0,4
7601-GNDYK,No,1,0,0,0,0,0,0,1
0356-OBMAC,Fiber optic,1,0,1,1,1,1,0,5
8067-NIOYM,No,1,0,0,0,0,0,0,1
1403-GYAFU,No,1,0,0,0,0,0,0,1
4234-XTNEA,Fiber optic,1,0,0,0,0,1,0,2
1297-VQDRP,Fiber optic,1,0,0,1,1,1,1,5
9282-IZGQK,Fiber optic,1,0,0,0,0,0,1,2
5348-CAGXB,Fiber optic,1,0,0,1,0,1,0,3
0621-HJWXJ,Fiber optic,1,0,1,0,0,0,0,2
5844-QVTAT,DSL,1,1,1,1,0,0,0,4
8905-IAZPF,Fiber optic,1,0,1,0,0,1,1,4
5394-MEITZ,DSL,1,0,1,1,1,1,1,6
6859-QNXIQ,Fiber optic,1,1,1,1,1,1,1,7
2782-LFZVW,DSL,1,0,0,0,0,0,1,2
2866-IKBTM,No,1,0,0,0,0,0,0,1
1342-JPNKI,Fiber optic,1,0,0,0,0,1,0,2
2817-NTQDO,DSL,0,1,0,0,1,1,0,3
7129-AZJDE,Fiber optic,1,0,0,0,0,0,1,2
6986-IJDHX,Fiber optic,1,0,1,0,0,1,0,3
2560-PPCHE,Fiber optic,1,0,1,0,1,1,1,5
4676-MQUEA,Fiber optic,1,1,1,1,0,1,0,5
8138-EALND,No,1,0,0,0,0,0,0,1
3580-HYCSP,Fiber optic,1,1,1,1,0,1,1,6
1352-HNSAW,Fiber optic,1,1,1,1,1,1,1,7
2075-PUEPR,No,1,0,0,0,0,0,0,1
1982-FEBTD,No,1,0,0,0,0,0,0,1
5301-GAUUY,Fiber optic,1,0,1,0,0,0,0,2
5791-KAJFD,DSL,1,1,0,1,0,0,1,4
2654-VBVPB,No,1,0,0,0,0,0,0,1
1154-HYWWO,DSL,1,1,1,0,1,1,0,5
2501-XWWTZ,Fiber optic,1,0,0,0,0,0,0,1
3716-UVSPD,DSL,1,0,0,0,1,0,0,2
6815-ABQFQ,Fiber optic,1,0,1,0,1,1,1,5
7343-EOBEU,No,1,0,0,0,0,0,0,1
3701-SFMUH,DSL,1,1,0,0,0,1,1,4
6103-LIANB,Fiber optic,1,0,0,1,0,1,1,4
7319-VENRZ,DSL,1,0,0,1,1,1,0,4
5846-NEQVZ,DSL,1,1,0,1,1,0,1,5
6967-QIQRV,Fiber optic,1,1,0,0,1,1,1,5
5781-RFZRP,DSL,1,1,1,0,1,1,0,5
0939-YAPAF,Fiber optic,1,0,0,1,0,1,1,4
0308-IVGOK,DSL,0,0,1,1,1,0,0,3
7293-LSCDV,No,1,0,0,0,0,0,0,1
7025-WCBNE,DSL,1,0,1,0,1,0,0,3
5756-JYOJT,DSL,1,0,0,1,1,0,1,4
4710-FDUIZ,Fiber optic,1,0,1,0,0,1,1,4
6030-REHUX,Fiber optic,1,0,1,1,1,1,1,6
9548-LIGTA,DSL,1,1,1,0,1,1,1,6
5150-LJNSR,Fiber optic,1,1,0,1,0,1,0,4
8270-RKSAP,Fiber optic,1,0,0,0,0,0,0,1
6522-YRBXD,Fiber optic,1,1,1,0,0,0,1,4
2640-LYMOV,No,1,0,0,0,0,0,0,1
1218-VKFPE,No,1,0,0,0,0,0,0,1
3627-FHKBK,Fiber optic,1,1,0,0,0,0,0,2
2865-TCHJW,Fiber optic,1,0,0,1,0,1,0,3
1423-BMPBQ,No,1,0,0,0,0,0,0,1
2393-DIVAI,No,1,0,0,0,0,0,0,1
5192-EBGOV,Fiber optic,1,0,0,0,0,1,0,2
4568-KNYWR,DSL,1,1,1,0,0,1,0,4
8752-IMQOS,No,1,0,0,0,0,0,0,1
0742-LAFQK,Fiber optic,1,1,1,1,0,0,1,5
0795-LAFGP,DSL,1,1,1,1,1,1,1,7
0619-OLYUR,Fiber optic,1,1,0,1,1,1,1,6
5512-IDZEI,No,1,0,0,0,0,0,0,1
0459-SPZHJ,DSL,1,1,1,1,0,1,1,6
0215-BQKGS,Fiber optic,1,1,1,1,0,0,0,4
9244-ZVAPM,DSL,1,0,0,0,0,0,0,1
0719-SYFRB,DSL,1,1,0,1,1,0,0,4
8208-EUMTE,DSL,0,1,1,1,1,1,0,5
5172-MIGPM,DSL,1,0,0,0,1,0,1,3
1710-RCXUS,Fiber optic,1,0,1,0,0,0,1,3
0374-FIUCA,No,1,0,0,0,0,0,0,1
5839-SUYVZ,Fiber optic,1,0,0,0,1,0,0,2
5173-ZXXXL,No,1,0,0,0,0,0,0,1
1096-ADRUX,Fiber optic,1,0,0,0,0,0,0,1
2001-MCUUW,Fiber optic,1,0,1,1,1,1,1,6
2731-GJRDG,Fiber optic,1,1,0,1,1,1,1,6
4723-BEGSG,DSL,1,1,0,1,1,1,1,6
6516-NKQBO,DSL,1,1,0,1,1,1,1,6
8672-OAUPW,DSL,1,0,0,0,1,0,0,2
8207-DMRVL,Fiber optic,1,1,1,1,1,1,1,7
3419-SNJJD,Fiber optic,1,1,0,1,0,1,1,5
6543-CPZMK,DSL,0,0,1,0,0,0,0,1
4765-OXPPD,DSL,1,1,1,1,1,0,0,5
2804-ETQDK,No,1,0,0,0,0,0,0,1
6689-VRRTK,Fiber optic,1,1,1,1,0,1,1,6
7138-GIRSH,DSL,1,0,0,1,1,0,1,4
9396-ZSFLL,DSL,1,0,0,0,0,0,0,1
6464-KEXXH,DSL,0,0,0,0,0,0,0,0
7134-MJPDY,Fiber optic,1,0,0,1,1,1,1,5
5240-CAOYT,Fiber optic,1,1,1,0,1,0,0,4
4059-IIEBK,Fiber optic,1,0,1,0,0,0,0,2
4881-JVQOD,DSL,0,0,0,0,0,0,1,1
0516-UXRMT,Fiber optic,1,1,1,1,0,0,0,4
4851-BQDNX,Fiber optic,1,0,0,1,0,1,0,3
5148-HKFIR,No,1,0,0,0,0,0,0,1
1009-IRMNA,No,1,0,0,0,0,0,0,1
3003-CMDUU,Fiber optic,1,0,0,0,1,1,1,4
5016-IBERQ,Fiber optic,1,0,1,1,0,0,0,3
6797-UCJHZ,Fiber optic,1,0,1,1,0,1,1,5
2469-DTSGX,Fiber optic,1,0,1,1,1,1,1,6
4554-YGZIH,Fiber optic,1,0,1,0,0,0,1,3
5099-BAILX,Fiber optic,1,0,1,1,1,1,1,6
9931-KGHOA,DSL,1,1,0,0,0,0,0,2
1775-KWJKQ,DSL,1,1,1,1,1,1,1,7
7665-VIGUD,No,1,0,0,0,0,0,0,1
9411-TPQQV,DSL,0,1,0,0,1,1,1,4
7207-RMRDB,Fiber optic,1,0,1,1,0,1,1,5
7954-MLBUN,Fiber optic,1,0,0,1,1,1,1,5
2077-DDHJK,DSL,1,1,1,1,1,0,0,5
4913-EHYUI,Fiber optic,1,1,0,1,0,1,1,5
0195-IESCP,Fiber optic,1,0,0,0,0,0,1,2
9574-BOSMD,No,1,0,0,0,0,0,0,1
4580-TMHJU,DSL,1,0,0,0,0,1,0,2
0970-ETWGE,Fiber optic,1,0,0,0,0,1,1,3
4908-XAXAY,Fiber optic,1,0,1,1,0,0,1,4
8404-VLQFB,No,1,0,0,0,0,0,0,1
1626-ERCMM,Fiber optic,1,0,0,0,0,1,1,3
0887-HJGAR,DSL,1,0,0,0,0,0,0,1
2391-IPLOP,DSL,1,0,0,1,1,1,0,4
5644-PDMZC,Fiber optic,1,0,1,0,0,0,1,3
3509-GWQGF,Fiber optic,1,0,0,0,0,0,0,1
9576-ANLXO,Fiber optic,1,0,0,0,0,0,0,1
2024-BASKD,Fiber optic,1,0,0,1,0,0,0,2
5845-BZZIB,No,1,0,0,0,0,0,0,1
1140-UKVZG,No,1,0,0,0,0,0,0,1
4160-AMJTL,No,1,0,0,0,0,0,0,1
5183-SNMJQ,Fiber optic,1,0,0,0,1,1,1,4
8100-PNJMH,DSL,1,1,1,1,1,1,1,7
7838-LAZFO,DSL,1,1,1,1,0,1,1,6
4464-JCOLN,No,1,0,0,0,0,0,0,1
2085-JVGAD,No,1,0,0,0,0,0,0,1
5650-VDUDS,DSL,0,0,0,0,0,0,0,0
8095-WANWK,DSL,1,0,0,0,0,0,0,1
3030-ZKIWL,No,1,0,0,0,0,0,0,1
9565-FLVCG,DSL,1,1,1,0,0,0,1,4
8755-OGKNA,No,1,0,0,0,0,0,0,1
2800-VEQXM,Fiber optic,1,0,0,1,0,0,0,2
7538-GWHML,Fiber optic,1,0,0,0,0,0,0,1
5533-RJFTJ,DSL,0,0,0,1,0,0,0,1
3859-CVCET,DSL,1,0,0,0,0,0,0,1
0214-JHPFW,DSL,0,0,1,1,1,1,1,5
5642-MHDQT,No,1,0,0,0,0,0,0,1
3088-FVYWK,No,1,0,0,0,0,0,0,1
3276-HDUEG,Fiber optic,1,0,0,0,0,0,0,1
9092-GDZKO,No,1,0,0,0,0,0,0,1
0823-HSCDJ,DSL,0,0,1,0,0,1,1,3
3729-OWRVL,Fiber optic,1,1,0,1,1,1,1,6
2324-AALNO,No,1,0,0,0,0,0,0,1
0822-GAVAP,DSL,0,0,0,0,0,0,1,1
5760-IFJOZ,Fiber optic,1,0,1,1,0,1,1,5
2826-UWHIS,Fiber optic,1,0,1,0,0,0,0,2
1448-PWKYE,Fiber optic,1,0,0,0,0,0,1,2
7501-IWUNG,DSL,1,0,0,1,1,1,1,5
4957-TREIR,DSL,1,1,0,0,1,1,0,4
7251-LJBQN,Fiber optic,1,0,0,1,1,1,1,5
8040-MNRTF,Fiber optic,1,0,0,0,0,0,0,1
1536-HBSWP,DSL,1,0,0,0,1,0,0,2
5313-FPXWG,No,1,0,0,0,0,0,0,1
0067-DKWBL,DSL,1,1,0,0,0,0,0,2
0946-FKYTX,DSL,0,0,1,0,0,0,0,1
5076-YVXCM,Fiber optic,1,0,0,0,0,0,1,2
8262-COGGB,No,1,0,0,0,0,0,0,1
6663-JOCQO,DSL,1,1,1,0,1,0,1,5
9620-QJREV,No,1,0,0,0,0,0,0,1
2276-YDAVZ,Fiber optic,1,0,0,0,0,0,0,1
2682-KEVRP,No,1,0,0,0,0,0,0,1
2480-JZOSN,No,1,0,0,0,0,0,0,1
0078-XZMHT,DSL,1,0,1,1,1,1,1,6
5896-NPFWW,DSL,1,0,0,1,0,0,0,2
9978-HYCIN,Fiber optic,1,0,1,0,0,1,0,3
8338-QIUNR,DSL,1,1,0,1,1,0,0,4
1525-LNLOJ,DSL,1,0,0,1,0,1,0,3
9450-TRJUU,Fiber optic,1,0,0,0,0,1,0,2
1766-GKNMI,Fiber optic,1,0,0,0,0,0,1,2
6942-LBFDP,No,1,0,0,0,0,0,0,1
1456-TWCGB,DSL,1,0,1,0,0,0,0,2
7133-VBDCG,Fiber optic,1,1,1,0,0,0,0,3
7596-ZYWBB,DSL,1,1,1,0,1,0,0,4
8329-UTMVM,Fiber optic,1,0,1,0,1,1,1,5
3014-WJKSM,Fiber optic,1,0,0,1,0,0,0,2
3347-YJZZE,DSL,1,0,1,1,0,1,1,5
1029-QFBEN,No,1,0,0,0,0,0,0,1
7929-DMBCV,Fiber optic,1,0,0,1,1,0,0,3
9661-JALZV,No,1,0,0,0,0,0,0,1
5433-KYGHE,Fiber optic,1,1,0,0,1,0,0,3
4312-KFRXN,No,1,0,0,0,0,0,0,1
5575-TPIZQ,Fiber optic,1,1,0,0,0,1,0,3
0114-IGABW,DSL,0,0,1,1,1,1,1,5
9944-AEXBM,Fiber optic,1,0,0,0,0,0,1,2
1853-ARAAQ,DSL,0,0,0,1,0,1,1,3
6952-OMNWB,Fiber optic,1,0,0,1,0,0,0,2
4697-LUPSU,No,1,0,0,0,0,0,0,1
8434-VGEQQ,No,1,0,0,0,0,0,0,1
4952-YSOGZ,Fiber optic,1,0,0,0,0,0,1,2
1589-AGTLK,DSL,1,0,0,0,0,0,0,1
5244-IRFIH,Fiber optic,1,0,0,0,0,1,1,3
6549-YMFAW,No,1,0,0,0,0,0,0,1
4950-HKQTE,No,1,0,0,0,0,0,0,1
6786-OBWQR,Fiber optic,1,0,0,0,0,1,0,2
2684-EIWEO,Fiber optic,1,1,1,1,0,0,0,4
2753-JMMCV,DSL,1,0,1,1,1,0,1,5
6439-GTPCA,Fiber optic,1,0,0,1,1,0,0,3
6621-YOBKI,No,1,0,0,0,0,0,0,1
1216-JWVUX,Fiber optic,1,0,1,0,0,0,0,2
7564-GHCVB,Fiber optic,1,1,0,0,0,0,0,2
1173-NOEYG,Fiber optic,1,0,0,1,0,0,1,3
7595-EHCDL,DSL,0,0,0,1,0,1,1,3
6647-ZEDXT,Fiber optic,1,0,1,1,1,1,1,6
2521-NPUZR,Fiber optic,1,1,1,1,1,0,1,6
1307-TVUFB,Fiber optic,1,0,1,0,0,0,0,2
7503-MIOGA,DSL,1,1,1,1,1,1,1,7
4381-MHQDC,DSL,1,1,0,1,1,0,0,4
6923-JHPMP,Fiber optic,1,1,0,1,0,0,0,3
5138-WVKYJ,Fiber optic,1,1,0,0,0,1,1,4
4018-PPNDW,No,1,0,0,0,0,0,0,1
1635-FJFCC,DSL,1,0,0,0,0,0,0,1
2499-AJYUA,Fiber optic,1,0,1,1,1,1,1,6
6919-ELBGL,Fiber optic,1,1,1,1,1,1,1,7
3966-HRMZA,Fiber optic,1,0,0,1,0,0,0,2
6425-JWTDV,No,1,0,0,0,0,0,0,1
8405-IGQFX,Fiber optic,1,0,0,1,1,1,0,4
8224-IVVPA,DSL,1,1,1,0,0,0,0,3
9477-LGWQI,DSL,1,1,1,1,0,1,1,6
1410-RSCMR,DSL,1,1,0,1,1,0,1,5
3115-CZMZD,No,1,0,0,0,0,0,0,1
0139-IVFJG,Fiber optic,1,1,1,0,0,1,0,4
6683-VLCTZ,Fiber optic,1,0,0,1,0,1,1,4
5730-DBDSI,No,1,0,0,0,0,0,0,1
0030-FNXPP,No,1,0,0,0,0,0,0,1
2189-WWOEW,Fiber optic,1,0,1,0,0,0,1,3
5684-FJVYR,Fiber optic,1,1,1,0,1,0,0,4
4013-GUXND,No,1,0,0,0,0,0,0,1
1894-IGFSG,Fiber optic,1,0,0,0,0,1,1,3
7379-POKDZ,Fiber optic,1,0,0,0,0,0,0,1
1266-NZYUI,DSL,1,1,0,1,1,0,0,4
7969-FFOWG,No,1,0,0,0,0,0,0,1
4718-DHSMV,DSL,0,0,0,0,0,1,0,1
5175-WLYXL,Fiber optic,1,0,1,0,0,0,0,2
7817-OMJNA,No,1,0,0,0,0,0,0,1
8728-SKJLR,Fiber optic,1,0,0,0,1,0,0,2
3137-NYQQI,DSL,1,1,1,0,0,0,1,4
7706-DZNKK,No,1,0,0,0,0,0,0,1
0236-HFWSV,Fiber optic,1,0,0,0,0,1,1,3
3900-AQPHZ,No,1,0,0,0,0,0,0,1
5842-POCOP,Fiber optic,1,1,0,1,0,0,1,4
2037-XJFUP,Fiber optic,1,0,0,1,0,1,1,4
8823-RLPWL,Fiber optic,1,1,1,1,0,1,1,6
9505-SQFSW,DSL,0,0,1,0,0,0,1,2
7314-OXENN,Fiber optic,1,0,1,0,0,0,0,2
3758-CKOQL,Fiber optic,1,1,1,1,1,0,1,6
0322-CHQRU,DSL,1,0,0,0,0,0,0,1
5676-CFLYY,DSL,1,0,1,0,1,1,1,5
7521-AFHAB,DSL,1,0,0,0,0,0,0,1
0285-INHLN,DSL,1,1,1,0,0,0,0,3
4678-DVQEO,DSL,1,0,0,0,1,0,0,2
5125-CNDSP,DSL,0,1,1,0,1,0,0,3
0691-IFBQW,Fiber optic,1,1,1,1,0,1,1,6
4992-LTJNE,DSL,1,1,0,0,0,0,0,2
2202-OUTMO,DSL,1,1,0,0,1,0,0,3
0810-BDHAW,DSL,1,1,1,0,0,1,1,5
0229-LFJAF,DSL,1,1,1,1,1,0,0,5
7131-ZQZNK,DSL,0,1,0,1,1,1,1,5
3442-ZHHCC,DSL,1,1,1,1,0,0,1,5
5726-CVNYA,No,1,0,0,0,0,0,0,1
9871-ELEYA,DSL,1,1,0,1,1,1,0,5
4257-GAESD,DSL,0,0,0,0,0,1,1,2
5173-WXOQV,DSL,1,0,1,0,1,0,1,4
2040-OBMLJ,Fiber optic,1,0,0,0,1,0,0,2
6286-ZHAOK,No,1,0,0,0,0,0,0,1
3807-XHCJH,No,1,0,0,0,0,0,0,1
3009-JWMPU,Fiber optic,1,0,0,1,0,1,1,4
5671-RQRLP,Fiber optic,1,0,0,0,0,0,0,1
1450-GALXR,Fiber optic,1,0,0,0,1,1,1,4
8859-AXJZP,No,1,0,0,0,0,0,0,1
3174-AKMAS,DSL,1,0,1,0,1,1,0,4
3138-BKYAV,Fiber optic,1,0,1,0,0,1,0,3
9926-PJHDQ,DSL,1,0,0,1,0,1,1,4
7382-DFJTU,DSL,1,0,0,1,1,0,0,3
2798-NYLMZ,Fiber optic,1,1,0,1,1,1,1,6
4289-DTDKW,Fiber optic,1,0,1,0,0,1,1,4
1820-TQVEV,Fiber optic,1,0,0,0,0,0,0,1
2239-JALAW,Fiber optic,1,0,1,1,0,1,1,5
4853-RULSV,Fiber optic,1,1,0,0,1,1,1,5
8098-TDCBU,No,1,0,0,0,0,0,0,1
3551-GAEGL,DSL,0,1,0,0,0,0,0,1
4785-NKHCX,No,1,0,0,0,0,0,0,1
3196-NVXLZ,Fiber optic,1,0,0,0,0,1,0,2
6275-YDUVO,Fiber optic,1,0,0,1,0,0,1,3
0036-IHMOT,Fiber optic,1,0,1,1,1,1,1,6
0115-TFERT,Fiber optic,1,0,1,1,1,1,1,6
4178-EGMON,Fiber optic,1,1,1,0,1,0,0,4
4220-TINQT,Fiber optic,1,0,0,1,1,1,1,5
5318-YKDPV,DSL,1,1,0,1,1,1,1,6
7975-TZMLR,Fiber optic,1,0,1,1,0,1,1,5
0295-QVKPB,DSL,1,0,0,1,1,1,0,4
4335-BSMJS,No,1,0,0,0,0,0,0,1
2311-QYMUQ,Fiber optic,1,0,1,1,0,1,0,4
3643-AHCFP,Fiber optic,1,0,0,0,0,1,1,3
9146-JRIOX,No,1,0,0,0,0,0,0,1
3104-OWCGK,Fiber optic,1,0,1,1,0,1,0,4
5337-IIWKZ,DSL,0,0,0,1,1,1,0,3
9101-BWFSS,Fiber optic,1,1,1,0,1,1,1,6
9650-VBUOG,No,1,0,0,0,0,0,0,1
3487-EARAT,DSL,1,1,1,1,1,0,1,6
2672-TGEFF,Fiber optic,1,0,1,0,0,1,0,3
9231-ZJYAM,Fiber optic,1,0,0,0,0,1,0,2
4250-WAROZ,Fiber optic,1,1,1,0,0,0,1,4
8184-WMOFI,DSL,1,1,0,1,1,0,1,5
6982-SSHFK,DSL,1,0,0,0,0,0,0,1
6092-QZVPP,DSL,1,1,0,1,1,1,1,6
4625-LAMOB,No,1,0,0,0,0,0,0,1
0727-BMPLR,Fiber optic,1,0,0,1,0,1,1,4
0392-BZIUW,Fiber optic,1,1,0,1,0,1,1,5
1038-ZAGBI,No,1,0,0,0,0,0,0,1
6549-NNDYT,DSL,0,1,0,0,0,0,0,1
3027-ZTDHO,Fiber optic,1,0,0,0,0,1,1,3
0422-OHQHQ,No,1,0,0,0,0,0,0,1
6916-HIJSE,DSL,1,1,1,1,1,1,1,7
2316-ESMLS,DSL,0,1,0,0,1,0,0,2
9778-OGKQZ,DSL,1,1,1,1,1,1,1,7
7408-OFWXJ,DSL,1,1,1,1,1,1,1,7
6007-TCTST,Fiber optic,1,1,1,1,1,1,1,7
2252-NKNSI,DSL,1,1,1,0,1,1,1,6
8713-IGZSO,No,1,0,0,0,0,0,0,1
7905-TVXTA,DSL,1,1,0,0,1,1,0,4
7695-PKLCZ,No,1,0,0,0,0,0,0,1
2382-BCKQJ,Fiber optic,1,0,0,1,0,1,1,4
8374-UULRV,DSL,1,1,1,0,1,1,1,6
2207-NHRJK,DSL,1,0,1,0,0,0,0,2
3224-DFQNQ,Fiber optic,1,1,1,0,1,0,0,4
5275-PMFUT,DSL,0,1,1,1,1,1,1,6
4795-UXVCJ,No,1,0,0,0,0,0,0,1
9777-IQHWP,Fiber optic,1,1,0,1,0,0,1,4
0947-MUGVO,Fiber optic,1,0,1,0,0,0,0,2
9944-HKVVB,Fiber optic,1,0,1,0,0,1,1,4
4124-MMETB,Fiber optic,1,0,0,0,0,1,1,3
3671-SHRSP,Fiber optic,1,0,0,1,1,0,0,3
0979-MOZQI,DSL,0,0,0,0,1,1,0,2
2732-ISEZX,No,1,0,0,0,0,0,0,1
3313-QKNKB,Fiber optic,1,0,0,0,0,0,1,2
0323-XWWTN,No,1,0,0,0,0,0,0,1
1937-OTUKY,Fiber optic,1,1,0,1,1,1,0,5
1573-LGXBA,Fiber optic,1,0,1,1,0,1,1,5
1764-VUUMT,No,1,0,0,0,0,0,0,1
5073-WXOYN,DSL,0,0,1,0,0,1,1,3
4713-ZBURT,Fiber optic,1,0,0,1,0,1,1,4
3050-GBUSH,DSL,0,0,0,0,0,1,0,1
0207-MDKNV,Fiber optic,1,1,0,1,1,1,1,6
7876-AEHIG,DSL,0,1,0,1,1,1,1,5
7945-HLKEA,DSL,1,1,0,1,1,0,0,4
9342-VNIMQ,DSL,1,0,1,0,0,0,0,2
9851-KIELU,Fiber optic,1,1,1,1,1,1,1,7
3523-BRGUW,No,1,0,0,0,0,0,0,1
3908-BLSYF,Fiber optic,1,0,0,1,0,0,1,3
3199-NPKCN,Fiber optic,1,1,0,1,1,1,1,6
5170-PTRKA,DSL,0,1,0,0,1,0,0,2
4661-NJEUX,No,1,0,0,0,0,0,0,1
2123-AGEEN,Fiber optic,1,0,0,1,0,1,0,3
1258-YMZNM,Fiber optic,1,1,1,1,0,1,1,6
0048-LUMLS,Fiber optic,1,0,0,0,0,1,1,3
7549-MYGPK,Fiber optic,1,1,1,1,0,1,0,5
5898-IGSLP,Fiber optic,1,1,0,1,1,0,0,4
3804-RVTGV,Fiber optic,1,0,1,1,0,1,1,5
6259-WJQLC,Fiber optic,1,0,0,1,0,0,0,2
9227-LUNBG,DSL,0,0,0,0,0,0,0,0
7997-EASSD,Fiber optic,1,0,0,0,1,0,0,2
0730-KOAVE,Fiber optic,1,1,1,0,0,0,1,4
8975-SKGRX,Fiber optic,1,1,1,1,1,1,1,7
0678-RLHVP,Fiber optic,1,0,1,1,0,1,1,5
4315-MURBD,Fiber optic,1,1,0,0,1,1,1,5
2267-FPIMA,Fiber optic,1,1,1,0,0,0,1,4
1051-GEJLJ,No,1,0,0,0,0,0,0,1
9734-YWGEX,Fiber optic,1,0,0,1,0,1,1,4
2719-BDAQO,Fiber optic,1,1,0,0,0,1,1,4
5285-MVEHD,Fiber optic,1,1,1,1,0,1,1,6
0379-DJQHR,DSL,1,1,1,1,0,1,1,6
0781-LKXBR,Fiber optic,1,0,0,1,0,1,1,4
5543-QDCRY,DSL,1,0,0,0,0,1,0,2
0297-RBCSG,DSL,1,0,1,0,1,0,1,4
4694-PHWFW,No,1,0,0,0,0,0,0,1
0835-JKADZ,Fiber optic,1,0,1,1,1,1,1,6
1907-UBQFC,Fiber optic,1,0,1,0,0,0,0,2
7508-SMHXL,Fiber optic,1,0,1,0,0,1,0,3
3865-YIOTT,Fiber optic,1,1,0,1,0,1,1,5
5993-BQHEA,No,1,0,0,0,0,0,0,1
6024-RUGGH,No,1,0,0,0,0,0,0,1
6513-EECDB,Fiber optic,1,0,0,0,0,0,0,1
3956-CJUST,Fiber optic,1,1,0,0,0,0,0,2
4079-WWQQQ,DSL,0,1,1,1,1,1,1,6
6103-BOCOU,Fiber optic,1,0,0,1,0,0,0,2
5149-TGWDZ,Fiber optic,1,0,1,1,1,1,1,6
7471-WNSUF,No,1,0,0,0,0,0,0,1
8942-DBMHZ,No,1,0,0,0,0,0,0,1
4301-VVZKA,Fiber optic,1,0,0,0,0,0,0,1
