customerID,gender,SeniorCitizen,Partner,Dependents,tenure,customer_lifetime_value,revenue_tier,engagement_score
3597-MVHJT,Female,0,No,No,27,2581.2,Silver,28.5
9774-NRNAU,Male,1,Yes,No,27,2289.6,Silver,43.5
0224-RLWWD,Female,1,No,No,2,88.6,Bronze,6.0
9967-ATRFS,Female,0,No,No,19,378.09999999999997,Bronze,14.5
3951-NJCVI,Female,1,Yes,No,42,3992.1,Gold,36.0
2977-CEBSX,Female,0,No,No,66,5943.3,Gold,68.0
0177-PXBAT,Male,1,Yes,No,33,3626.7000000000003,Gold,46.5
6599-CEBNN,Female,0,No,No,34,2514.3,Silver,27.0
2519-ERQOJ,Male,1,No,No,33,1801.8,Silver,36.5
5876-QMYLD,Female,0,Yes,Yes,23,461.15000000000003,Bronze,8.5
2277-AXSDC,Female,0,No,No,32,632.0,Bronze,21.0
9442-JTWDL,Female,0,No,No,11,220.55,Bronze,10.5
0979-PHULV,Male,0,Yes,Yes,69,6862.05,Gold,26.5
3067-SVMTC,Female,0,Yes,No,68,3801.2,Gold,49.0
5495-GPSRW,Male,0,No,No,20,394.0,Bronze,9.0
7606-BPHHN,Male,0,No,No,72,1425.6000000000001,Silver,41.0
4742-DRORA,Male,0,Yes,Yes,60,5724.0,Gold,50.0
0111-KLBQG,Male,1,Yes,Yes,32,3006.4,Gold,36.0
4800-VHZKI,Female,0,No,No,1,19.9,Bronze,5.5
7989-CHGTL,Male,0,No,No,1,19.6,Bronze,5.5
0334-GDDSO,Male,1,No,No,3,244.04999999999998,Bronze,11.5
4163-NCJAK,Female,0,Yes,No,46,1124.7,Silver,28.0
5233-AOZUF,Female,0,Yes,No,29,2173.55,Silver,19.5
5973-EJGDP,Male,0,No,No,51,4454.849999999999,Gold,45.5
1996-DBMUS,Female,1,Yes,No,48,3391.2000000000003,Gold,29.0
7916-VCCPB,Female,0,Yes,Yes,16,1172.0,Silver,8.0
4686-GEFRM,Male,0,Yes,No,70,6909.0,Gold,60.0
5249-QYHEX,Female,0,Yes,Yes,40,992.0,Bronze,25.0
0578-SKVMF,Female,0,Yes,Yes,22,1832.6,Silver,10.0
5564-NEMQO,Female,1,No,No,1,75.3,Bronze,10.5
2233-FAGXV,Female,0,Yes,Yes,5,121.5,Bronze,7.5
5605-IYGFG,Female,0,No,No,7,488.94999999999993,Bronze,8.5
7663-ZTEGJ,Male,0,No,Yes,29,2915.95,Silver,29.5
3935-TBRZZ,Male,0,Yes,Yes,44,1130.8,Silver,23.0
8111-BKVDS,Female,0,No,No,10,407.0,Bronze,20.0
2055-SIFSS,Female,1,Yes,No,55,2840.75,Silver,32.5
2806-MLNTI,Male,1,Yes,No,52,5465.2,Gold,51.0
8734-DKSTZ,Female,0,Yes,Yes,10,859.5,Bronze,15.0
4360-PNRQB,Male,0,No,No,18,1360.8,Silver,14.0
6152-ONASV,Female,0,Yes,No,68,3961.0,Gold,49.0
9063-ZGTUY,Female,0,Yes,Yes,61,1183.3999999999999,Silver,35.5
7781-HVGMK,Female,0,Yes,Yes,72,4694.400000000001,Gold,66.0
2181-UAESM,Male,0,No,No,2,106.9,Bronze,16.0
2957-LOLHO,Male,0,No,No,12,544.8,Bronze,11.0
6048-NJXHX,Male,0,Yes,No,41,809.75,Bronze,25.5
2320-SLKMB,Female,0,No,No,26,1155.7,Silver,28.0
4980-URKXC,Male,0,Yes,No,36,750.6,Bronze,23.0
4376-KFVRS,Male,0,Yes,Yes,72,8211.6,Gold,71.0
5886-VLQVU,Male,0,Yes,No,35,3144.75,Gold,32.5
3577-AMVUX,Male,0,No,No,1,55.05,Bronze,15.5
0771-WLCLA,Female,0,Yes,Yes,16,1807.2,Silver,38.0
5628-RKIFK,Female,1,No,No,49,4975.95,Gold,44.5
0206-TBWLC,Female,0,Yes,No,54,6191.1,Gold,62.0
2937-FTHUR,Female,0,No,Yes,18,1166.3999999999999,Silver,20.0
1910-FMXJM,Female,0,Yes,No,36,2894.4,Silver,28.0
7752-XUSCI,Female,0,No,No,60,6354.0,Gold,27.0
4110-PFEUZ,Female,0,No,No,1,69.55,Bronze,5.5
0732-OCQOC,Female,0,Yes,Yes,52,1302.6000000000001,Silver,31.0
5168-MSWXT,Male,0,Yes,Yes,8,758.0,Bronze,20.0
1090-ESELR,Male,0,Yes,Yes,72,7596.0,Gold,62.0
8592-PLTMQ,Female,0,No,No,64,1580.8,Silver,27.0
5760-WRAHC,Female,1,No,No,22,1534.5,Silver,34.0
8847-GEOOQ,Male,0,Yes,No,60,3612.0,Gold,49.0
0256-LTHVJ,Female,0,Yes,Yes,28,2269.4,Silver,24.0
4785-FCIFB,Female,0,Yes,No,61,1488.3999999999999,Silver,35.5
8313-NDOIA,Female,0,No,No,24,2499.6000000000004,Silver,37.0
5149-CUZUJ,Male,0,Yes,Yes,28,2601.2000000000003,Silver,39.0
0942-KOWSM,Female,0,Yes,Yes,30,2424.0,Silver,45.0
4237-CLSMM,Male,0,Yes,No,2,40.0,Bronze,6.0
1452-VOQCH,Male,0,No,No,1,75.1,Bronze,5.5
4719-UMSIY,Male,0,No,Yes,6,117.89999999999999,Bronze,8.0
6614-VBEGU,Female,0,Yes,No,24,1666.8000000000002,Silver,32.0
0880-TKATG,Male,0,Yes,Yes,4,404.6,Bronze,22.0
3811-VBYBZ,Male,0,No,No,7,698.6,Bronze,23.5
1480-BKXGA,Male,1,Yes,No,72,8355.6,Gold,47.0
2996-XAUVF,Male,0,No,No,70,2803.5,Silver,45.0
9076-AXYIK,Male,1,Yes,No,64,6534.4,Gold,57.0
5968-XQIVE,Male,0,Yes,Yes,72,6458.400000000001,Gold,47.0
8896-RAZCR,Female,0,No,Yes,44,875.5999999999999,Bronze,27.0
4640-UHDOS,Female,0,Yes,Yes,13,727.35,Bronze,16.5
4933-IKULF,Female,1,No,No,17,351.04999999999995,Bronze,13.5
3583-EKAPL,Male,0,No,No,1,55.0,Bronze,10.5
1304-BCCFO,Male,0,Yes,No,9,630.4499999999999,Bronze,24.5
4104-PVRPS,Male,0,Yes,No,24,1286.4,Silver,27.0
9399-APLBT,Female,0,Yes,Yes,1,74.7,Bronze,10.5
2359-KMGLI,Male,0,No,No,24,1926.0,Silver,22.0
3780-DDGSE,Male,1,Yes,Yes,35,2661.75,Silver,42.5
4431-EDMIQ,Female,0,Yes,Yes,7,529.9,Bronze,29.5
0306-JAELE,Male,0,No,No,5,480.5,Bronze,22.5
6227-HWPWX,Female,0,No,Yes,15,1035.0,Silver,12.5
0486-LGCCH,Male,0,Yes,Yes,11,216.14999999999998,Bronze,10.5
0447-BEMNG,Female,0,Yes,No,48,2174.3999999999996,Silver,19.0
4612-SSVHJ,Female,1,No,No,20,1629.0,Silver,20.0
5168-MQQCA,Female,0,Yes,No,72,7812.0,Gold,60.0
5949-XIKAE,Female,0,Yes,Yes,8,668.4,Bronze,11.0
7971-HLVXI,Male,0,Yes,Yes,72,6084.0,Gold,46.0
9094-AZPHK,Female,0,No,No,15,1502.25,Silver,27.5
3649-JPUGY,Male,0,No,No,72,6379.2,Gold,58.0
4472-LVYGI,Female,0,Yes,Yes,0,0.0,Bronze,20.0
8372-JUXUI,Male,0,No,Yes,1,74.35,Bronze,-0.5
3552-CTCYF,Male,0,Yes,Yes,63,6602.4,Gold,56.5
6778-YSNIH,Female,0,No,No,2,118.0,Bronze,16.0
0388-EOPEX,Female,0,Yes,No,2,148.8,Bronze,11.0
5756-OZRIO,Male,1,Yes,No,61,3907.0499999999997,Gold,45.5
6579-JPICP,Male,0,No,No,1,20.4,Bronze,5.5
8205-OTCHB,Male,0,No,No,22,962.5,Bronze,26.0
4134-BSXLX,Male,0,Yes,No,28,1705.2,Silver,34.0
0505-SPOOW,Female,0,Yes,No,70,1386.0,Silver,40.0
6235-VDHOM,Female,1,No,No,5,142.25,Bronze,7.5
7783-YKGDV,Female,0,No,No,12,1196.4,Silver,23.0
4374-YMUSQ,Male,0,No,No,34,3952.5,Gold,52.0
4513-CXYIX,Female,1,Yes,No,71,5729.7,Gold,41.5
3957-HHLMR,Female,0,Yes,Yes,70,4564.0,Gold,50.0
7803-XOCCZ,Female,0,Yes,Yes,52,4370.599999999999,Gold,46.0
5736-YEJAX,Male,0,No,Yes,69,5482.05,Gold,54.5
5609-CEBID,Female,1,No,No,20,1882.0,Silver,18.0
8981-FJGLA,Male,0,No,Yes,11,858.0,Bronze,13.5
7218-HKQFK,Male,0,Yes,No,2,188.4,Bronze,17.0
4636-QRJKY,Female,0,Yes,Yes,6,483.0,Bronze,9.0
1135-LMECX,Female,0,No,No,1,19.85,Bronze,5.5
4332-MUOEZ,Male,1,Yes,Yes,20,1886.0,Silver,35.0
8535-SFUTN,Male,0,No,No,61,6493.45,Gold,55.5
5956-VKDTT,Female,1,Yes,No,5,371.75,Bronze,7.5
8677-HDZEE,Female,0,No,No,56,5905.2,Gold,53.0
2475-MROZF,Male,0,No,No,30,2850.0,Silver,32.0
9412-GHEEC,Male,0,No,No,40,4192.0,Gold,29.0
3482-ABPKK,Female,0,No,No,28,1520.3999999999999,Silver,29.0
6705-LXORM,Female,1,Yes,No,5,350.25,Bronze,7.5
0257-ZESQC,Female,1,Yes,No,27,2030.4,Silver,21.5
7531-GQHME,Male,0,No,No,12,240.60000000000002,Bronze,11.0
5174-ITUMV,Male,0,Yes,Yes,67,7061.8,Gold,58.5
4109-CYRBD,Male,1,Yes,No,29,1496.4,Silver,15.5
0913-XWSCN,Male,0,Yes,Yes,55,4702.5,Gold,37.5
6825-UYPFK,Female,0,No,No,23,1738.8,Silver,16.5
8397-MVTAZ,Male,0,Yes,No,34,3401.7,Gold,25.0
0750-EBAIU,Male,0,No,No,52,4745.0,Gold,46.0
8606-CIQUL,Male,1,Yes,Yes,72,8334.0,Gold,71.0
3571-DPYUH,Male,0,Yes,Yes,58,5492.6,Gold,49.0
7601-GNDYK,Male,0,Yes,Yes,35,686.0,Bronze,18.5
0356-OBMAC,Female,1,No,No,56,5594.400000000001,Gold,53.0
8067-NIOYM,Female,0,Yes,Yes,24,506.40000000000003,Bronze,17.0
1403-GYAFU,Male,0,Yes,Yes,70,1403.5,Silver,16.0
4234-XTNEA,Male,0,No,No,2,159.9,Bronze,11.0
1297-VQDRP,Male,1,Yes,Yes,68,7286.200000000001,Gold,59.0
9282-IZGQK,Female,0,No,No,1,85.0,Bronze,10.5
5348-CAGXB,Male,0,No,No,12,1074.6,Silver,21.0
0621-HJWXJ,Female,0,Yes,No,63,5137.65,Gold,39.5
5844-QVTAT,Female,0,Yes,Yes,33,1928.8500000000001,Silver,36.5
8905-IAZPF,Female,0,Yes,No,69,6599.85,Gold,54.5
5394-MEITZ,Female,0,Yes,Yes,60,4836.0,Gold,60.0
6859-QNXIQ,Female,0,Yes,Yes,72,8143.2,Gold,71.0
2782-LFZVW,Female,0,No,No,11,648.45,Bronze,15.5
2866-IKBTM,Female,0,No,No,1,19.55,Bronze,5.5
1342-JPNKI,Male,0,No,No,10,860.5,Bronze,15.0
2817-NTQDO,Male,0,No,No,13,592.15,Bronze,13.5
7129-AZJDE,Male,0,Yes,Yes,34,2684.3,Silver,17.0
6986-IJDHX,Male,0,Yes,Yes,39,3365.7,Gold,12.5
2560-PPCHE,Female,0,No,No,65,6828.25,Gold,57.5
4676-MQUEA,Male,1,Yes,No,50,5095.0,Gold,34.0
8138-EALND,Male,0,No,No,15,296.25,Bronze,8.5
3580-HYCSP,Male,0,Yes,Yes,72,7941.599999999999,Gold,62.0
1352-HNSAW,Female,0,Yes,Yes,72,8323.199999999999,Gold,55.0
2075-PUEPR,Male,0,Yes,Yes,55,1064.25,Silver,32.5
1982-FEBTD,Female,0,Yes,Yes,23,588.8000000000001,Bronze,16.5
5301-GAUUY,Male,0,No,No,32,2571.2,Silver,26.0
5791-KAJFD,Female,0,Yes,Yes,56,3850.0,Gold,48.0
2654-VBVPB,Female,0,No,No,1,19.9,Bronze,5.5
1154-HYWWO,Male,0,No,No,38,2682.7999999999997,Silver,44.0
2501-XWWTZ,Male,0,No,No,11,772.2,Bronze,8.5
3716-UVSPD,Male,0,No,No,1,49.3,Bronze,6.5
6815-ABQFQ,Male,0,Yes,No,56,6006.0,Gold,53.0
7343-EOBEU,Male,0,Yes,No,3,70.80000000000001,Bronze,6.5
3701-SFMUH,Male,0,Yes,Yes,7,487.90000000000003,Bronze,23.5
6103-LIANB,Male,0,Yes,Yes,59,5870.5,Gold,49.5
7319-VENRZ,Male,0,No,No,7,450.09999999999997,Bronze,23.5
5846-NEQVZ,Male,0,Yes,Yes,71,5030.349999999999,Gold,60.5
6967-QIQRV,Male,0,Yes,Yes,15,1528.5,Silver,32.5
5781-RFZRP,Male,0,Yes,No,71,5218.5,Gold,60.5
0939-YAPAF,Female,0,No,No,35,3508.75,Gold,21.5
0308-IVGOK,Female,0,No,No,11,444.4,Bronze,20.5
7293-LSCDV,Female,0,Yes,Yes,60,1155.0,Silver,35.0
7025-WCBNE,Male,1,No,No,47,2801.2000000000003,Silver,38.5
5756-JYOJT,Female,0,No,No,11,713.9000000000001,Bronze,25.5
4710-FDUIZ,Male,0,Yes,No,56,5616.8,Gold,28.0
6030-REHUX,Female,1,Yes,No,28,3103.7999999999997,Gold,44.0
9548-LIGTA,Male,0,Yes,No,61,4944.05,Gold,52.5
5150-LJNSR,Male,0,Yes,Yes,31,3039.5499999999997,Gold,35.5
8270-RKSAP,Male,0,No,No,9,634.5,Bronze,9.5
6522-YRBXD,Male,1,Yes,No,35,3309.25,Gold,27.5
2640-LYMOV,Male,0,No,No,2,39.3,Bronze,6.0
1218-VKFPE,Female,0,Yes,Yes,12,228.0,Bronze,11.0
3627-FHKBK,Female,0,No,No,1,75.3,Bronze,10.5
2865-TCHJW,Female,1,No,No,4,356.8,Bronze,17.0
1423-BMPBQ,Female,0,Yes,Yes,1,19.0,Bronze,5.5
2393-DIVAI,Female,0,No,No,3,60.0,Bronze,6.5
5192-EBGOV,Female,1,No,No,1,85.7,Bronze,10.5
4568-KNYWR,Male,0,No,No,52,3289.0,Gold,46.0
8752-IMQOS,Male,0,Yes,Yes,5,100.5,Bronze,7.5
0742-LAFQK,Male,0,Yes,No,72,7138.8,Gold,61.0
0795-LAFGP,Male,0,Yes,Yes,71,6418.400000000001,Gold,70.5
0619-OLYUR,Male,0,Yes,No,72,8056.8,Gold,66.0
5512-IDZEI,Male,0,Yes,Yes,46,1145.3999999999999,Silver,22.0
0459-SPZHJ,Male,0,Yes,Yes,63,5260.5,Gold,53.5
0215-BQKGS,Male,0,No,No,30,2529.0,Silver,35.0
9244-ZVAPM,Male,0,No,No,1,45.6,Bronze,5.5
0719-SYFRB,Female,0,No,No,12,739.8,Bronze,22.0
8208-EUMTE,Male,0,No,No,16,877.6,Bronze,33.0
5172-MIGPM,Male,0,No,No,4,262.2,Bronze,17.0
1710-RCXUS,Male,0,Yes,No,51,4607.849999999999,Gold,40.5
0374-FIUCA,Male,0,Yes,No,65,1326.0,Silver,37.5
5839-SUYVZ,Male,0,No,No,16,1192.8,Silver,18.0
5173-ZXXXL,Male,0,No,No,2,39.9,Bronze,6.0
1096-ADRUX,Female,0,Yes,Yes,66,4900.5,Gold,38.0
2001-MCUUW,Male,0,No,No,46,4997.900000000001,Gold,53.0
2731-GJRDG,Female,0,No,No,32,3505.6,Gold,46.0
4723-BEGSG,Male,0,Yes,No,72,6238.8,Gold,66.0
6516-NKQBO,Male,0,Yes,Yes,38,3078.0,Gold,49.0
8672-OAUPW,Male,0,No,Yes,51,2440.35,Silver,35.5
8207-DMRVL,Male,0,Yes,Yes,72,8247.6,Gold,71.0
3419-SNJJD,Female,1,Yes,No,65,6841.25,Gold,33.5
6543-CPZMK,Male,0,Yes,Yes,9,269.55,Bronze,9.5
4765-OXPPD,Female,0,Yes,Yes,9,585.0,Bronze,25.5
2804-ETQDK,Male,0,No,Yes,66,1356.3,Silver,36.0
6689-VRRTK,Female,1,No,No,44,4831.2,Gold,44.0
7138-GIRSH,Male,0,No,No,50,3475.0,Gold,45.0
9396-ZSFLL,Female,0,No,No,15,732.75,Bronze,6.5
6464-KEXXH,Male,0,No,No,8,202.0,Bronze,4.0
7134-MJPDY,Female,1,No,No,66,6788.099999999999,Gold,58.0
5240-CAOYT,Female,0,No,No,57,4990.349999999999,Gold,48.5
4059-IIEBK,Female,0,No,No,7,549.85,Bronze,13.5
4881-JVQOD,Male,1,Yes,Yes,10,345.5,Bronze,8.0
0516-UXRMT,Female,0,No,No,62,5707.099999999999,Gold,45.0
4851-BQDNX,Male,0,Yes,Yes,40,3402.0,Gold,29.0
5148-HKFIR,Female,0,No,No,20,394.0,Bronze,15.0
1009-IRMNA,Female,0,No,No,7,140.0,Bronze,4.5
3003-CMDUU,Female,0,Yes,No,25,2378.75,Silver,28.5
5016-IBERQ,Male,0,Yes,No,23,1937.75,Silver,26.5
6797-UCJHZ,Female,1,Yes,No,66,6903.599999999999,Gold,58.0
2469-DTSGX,Female,1,No,No,72,8038.8,Gold,56.0
4554-YGZIH,Male,1,Yes,No,49,4412.45,Gold,17.5
5099-BAILX,Male,1,Yes,Yes,43,4762.25,Gold,35.5
9931-KGHOA,Female,0,Yes,No,46,2530.0,Silver,33.0
1775-KWJKQ,Male,0,Yes,Yes,72,6469.2,Gold,71.0
7665-VIGUD,Male,0,No,No,10,203.5,Bronze,8.0
9411-TPQQV,Female,0,No,No,40,2182.0,Silver,40.0
7207-RMRDB,Female,0,Yes,Yes,65,6857.5,Gold,33.5
7954-MLBUN,Male,0,No,No,31,3082.9500000000003,Gold,36.5
2077-DDHJK,Female,0,Yes,No,68,4821.200000000001,Gold,59.0
4913-EHYUI,Male,1,Yes,Yes,56,5854.8,Gold,33.0
0195-IESCP,Male,0,Yes,No,10,852.5,Bronze,15.0
9574-BOSMD,Male,0,Yes,Yes,68,1727.1999999999998,Silver,39.0
4580-TMHJU,Female,0,Yes,Yes,43,2414.45,Silver,31.5
0970-ETWGE,Male,0,No,No,1,89.55,Bronze,11.5
4908-XAXAY,Female,1,No,No,49,4402.65,Gold,44.5
8404-VLQFB,Female,0,Yes,Yes,15,378.75,Bronze,12.5
1626-ERCMM,Male,1,Yes,No,20,1891.0,Silver,17.0
0887-HJGAR,Male,0,No,No,1,45.7,Bronze,5.5
2391-IPLOP,Male,0,Yes,Yes,50,3482.5000000000005,Gold,45.0
5644-PDMZC,Female,1,No,No,2,179.0,Bronze,16.0
3509-GWQGF,Male,1,No,No,24,1680.0,Silver,13.0
9576-ANLXO,Female,0,No,No,3,208.64999999999998,Bronze,6.5
2024-BASKD,Female,0,No,No,1,74.6,Bronze,6.5
5845-BZZIB,Male,0,Yes,Yes,35,703.5,Bronze,22.5
1140-UKVZG,Female,0,No,No,17,421.6,Bronze,13.5
4160-AMJTL,Female,1,No,No,8,157.2,Bronze,9.0
5183-SNMJQ,Male,0,No,No,10,951.0,Bronze,17.0
8100-PNJMH,Male,0,Yes,Yes,68,6041.799999999999,Gold,69.0
7838-LAZFO,Male,0,Yes,No,45,3546.0,Gold,52.5
4464-JCOLN,Male,0,Yes,Yes,2,39.7,Bronze,6.0
2085-JVGAD,Male,0,Yes,No,37,752.95,Bronze,23.5
5650-VDUDS,Female,0,No,No,4,97.0,Bronze,-2.0
8095-WANWK,Female,0,No,No,10,452.5,Bronze,10.0
3030-ZKIWL,Male,0,No,No,1,20.05,Bronze,5.5
9565-FLVCG,Male,0,Yes,Yes,65,4520.75,Gold,52.5
8755-OGKNA,Female,0,Yes,Yes,57,1111.5,Silver,33.5
2800-VEQXM,Female,0,No,No,3,224.25,Bronze,11.5
7538-GWHML,Female,0,No,No,2,139.3,Bronze,6.0
5533-RJFTJ,Male,0,No,No,49,1479.8,Silver,29.5
3859-CVCET,Female,0,No,No,4,182.6,Bronze,7.0
0214-JHPFW,Female,0,Yes,No,70,4046.0,Gold,60.0
5642-MHDQT,Female,0,Yes,Yes,53,1052.0500000000002,Silver,31.5
3088-FVYWK,Male,0,Yes,Yes,53,1354.15,Silver,31.5
3276-HDUEG,Female,0,No,No,1,75.05,Bronze,5.5
9092-GDZKO,Male,0,No,No,22,546.7,Bronze,16.0
0823-HSCDJ,Male,1,No,No,52,2555.7999999999997,Silver,21.0
3729-OWRVL,Male,1,No,No,65,7172.75,Gold,62.5
2324-AALNO,Female,0,No,No,48,1178.4,Silver,23.0
0822-GAVAP,Female,0,No,No,2,69.4,Bronze,6.0
5760-IFJOZ,Male,0,No,No,3,323.85,Bronze,26.5
2826-UWHIS,Male,0,Yes,No,45,3663.0000000000005,Gold,18.5
1448-PWKYE,Male,0,Yes,Yes,1,80.0,Bronze,10.5
7501-IWUNG,Female,0,Yes,Yes,61,4501.8,Gold,49.5
4957-TREIR,Male,0,No,No,3,193.20000000000002,Bronze,21.5
7251-LJBQN,Female,1,No,No,40,4150.0,Gold,43.0
8040-MNRTF,Female,0,No,No,1,71.1,Bronze,1.5
1536-HBSWP,Female,0,No,No,1,49.9,Bronze,10.5
5313-FPXWG,Male,0,No,No,51,1254.6000000000001,Silver,30.5
0067-DKWBL,Male,1,No,No,2,98.5,Bronze,7.0
0946-FKYTX,Male,0,No,No,52,1565.2,Silver,31.0
5076-YVXCM,Male,0,No,No,51,4253.400000000001,Gold,29.5
8262-COGGB,Male,0,No,No,1,20.45,Bronze,5.5
6663-JOCQO,Male,0,Yes,Yes,31,2332.75,Silver,30.5
9620-QJREV,Male,0,No,Yes,47,965.85,Bronze,2.5
2276-YDAVZ,Female,0,No,No,3,225.29999999999998,Bronze,6.5
2682-KEVRP,Female,1,No,No,22,441.1,Bronze,16.0
2480-JZOSN,Female,0,Yes,No,1,20.65,Bronze,-0.5
0078-XZMHT,Male,0,Yes,No,72,6130.8,Gold,66.0
5896-NPFWW,Male,0,Yes,Yes,3,150.45,Bronze,11.5
9978-HYCIN,Male,1,Yes,Yes,47,3992.65,Gold,30.5
8338-QIUNR,Male,0,Yes,Yes,72,4788.0,Gold,56.0
1525-LNLOJ,Male,0,Yes,Yes,66,4177.8,Gold,48.0
9450-TRJUU,Male,0,No,No,35,2910.25,Silver,27.5
1766-GKNMI,Male,0,No,No,29,2462.1000000000004,Silver,24.5
6942-LBFDP,Female,0,No,No,2,41.1,Bronze,6.0
1456-TWCGB,Male,0,No,No,4,197.0,Bronze,12.0
7133-VBDCG,Female,0,No,No,25,1996.2499999999998,Silver,13.5
7596-ZYWBB,Female,0,No,No,65,3874.0,Gold,44.5
8329-UTMVM,Male,1,No,No,27,2825.55,Silver,38.5
3014-WJKSM,Male,0,Yes,No,29,2183.7,Silver,24.5
3347-YJZZE,Male,0,Yes,Yes,29,2322.8999999999996,Silver,39.5
1029-QFBEN,Male,0,No,No,1,19.55,Bronze,5.5
7929-DMBCV,Female,0,Yes,No,20,1620.0,Silver,25.0
9661-JALZV,Female,0,No,No,58,1432.6,Silver,34.0
5433-KYGHE,Female,0,No,Yes,14,1204.0,Silver,22.0
4312-KFRXN,Male,0,Yes,No,72,1828.8,Silver,41.0
5575-TPIZQ,Male,0,No,No,46,4100.900000000001,Gold,38.0
0114-IGABW,Female,0,Yes,No,71,4135.75,Gold,52.5
9944-AEXBM,Male,0,No,No,32,2740.8,Silver,26.0
1853-ARAAQ,Female,0,No,No,26,1309.1000000000001,Silver,28.0
6952-OMNWB,Male,1,Yes,No,68,5463.799999999999,Gold,32.0
4697-LUPSU,Male,0,Yes,Yes,2,40.4,Bronze,6.0
8434-VGEQQ,Male,0,Yes,Yes,61,1253.55,Silver,35.5
4952-YSOGZ,Female,0,Yes,Yes,4,343.8,Bronze,12.0
1589-AGTLK,Male,0,No,No,3,136.05,Bronze,6.5
5244-IRFIH,Male,1,Yes,No,33,3118.5,Gold,21.5
6549-YMFAW,Male,1,Yes,No,9,191.25,Bronze,3.5
4950-HKQTE,Female,0,No,No,22,577.5,Bronze,16.0
6786-OBWQR,Female,0,Yes,Yes,5,404.25,Bronze,12.5
2684-EIWEO,Female,1,No,No,30,2751.0,Silver,23.0
2753-JMMCV,Male,0,No,No,65,4823.0,Gold,57.5
6439-GTPCA,Female,0,No,No,45,3926.25,Gold,37.5
6621-YOBKI,Male,0,No,No,5,101.75,Bronze,7.5
1216-JWVUX,Male,0,Yes,Yes,25,1887.5,Silver,22.5
7564-GHCVB,Female,0,Yes,Yes,72,5691.599999999999,Gold,46.0
1173-NOEYG,Female,0,Yes,No,27,2434.05,Silver,28.5
7595-EHCDL,Male,0,Yes,Yes,32,1619.2,Silver,31.0
6647-ZEDXT,Female,0,No,No,30,3313.5,Gold,45.0
2521-NPUZR,Male,0,Yes,No,70,7070.0,Gold,49.0
1307-TVUFB,Male,1,No,No,42,3332.7,Gold,21.0
7503-MIOGA,Female,1,Yes,No,72,6469.2,Gold,71.0
4381-MHQDC,Female,0,No,No,47,3055.0,Gold,43.5
6923-JHPMP,Female,0,No,No,2,160.9,Bronze,16.0
5138-WVKYJ,Male,0,No,No,10,985.5,Bronze,25.0
4018-PPNDW,Female,0,Yes,Yes,61,1470.1000000000001,Silver,35.5
1635-FJFCC,Female,0,No,No,5,220.25,Bronze,7.5
2499-AJYUA,Female,1,Yes,No,72,7977.599999999999,Gold,60.0
6919-ELBGL,Male,1,Yes,Yes,72,8276.4,Gold,71.0
3966-HRMZA,Female,1,No,No,3,225.14999999999998,Bronze,11.5
6425-JWTDV,Male,0,Yes,No,48,924.0,Bronze,19.0
8405-IGQFX,Female,0,No,No,63,5673.15,Gold,41.5
8224-IVVPA,Female,0,No,No,27,1530.9,Silver,28.5
9477-LGWQI,Male,0,Yes,Yes,70,5610.5,Gold,65.0
1410-RSCMR,Male,0,Yes,Yes,7,499.44999999999993,Bronze,28.5
3115-CZMZD,Male,0,No,Yes,0,0.0,Bronze,-5.0
0139-IVFJG,Female,0,Yes,No,2,180.7,Bronze,11.0
6683-VLCTZ,Male,1,No,No,20,1971.0,Silver,18.0
5730-DBDSI,Male,0,No,No,66,1300.2,Silver,38.0
0030-FNXPP,Female,0,No,No,3,59.550000000000004,Bronze,6.5
2189-WWOEW,Female,0,No,Yes,15,1288.5,Silver,18.5
5684-FJVYR,Female,0,Yes,Yes,72,6505.2,Gold,46.0
4013-GUXND,Male,0,No,No,1,20.8,Bronze,5.5
1894-IGFSG,Female,0,No,No,22,1963.5,Silver,14.0
7379-POKDZ,Male,0,Yes,No,3,210.89999999999998,Bronze,-3.5
1266-NZYUI,Female,0,Yes,Yes,72,4813.2,Gold,56.0
7969-FFOWG,Male,0,Yes,Yes,65,1293.5,Silver,27.5
4718-DHSMV,Female,0,No,No,11,393.79999999999995,Bronze,10.5
5175-WLYXL,Male,0,No,No,22,1734.6999999999998,Silver,21.0
7817-OMJNA,Male,0,No,No,14,285.59999999999997,Bronze,12.0
8728-SKJLR,Male,0,No,No,41,3044.25,Gold,30.5
3137-NYQQI,Male,0,Yes,No,17,1101.6,Silver,28.5
7706-DZNKK,Male,0,No,No,11,224.95,Bronze,10.5
0236-HFWSV,Male,0,No,No,15,1400.25,Silver,8.5
3900-AQPHZ,Female,0,No,No,1,19.9,Bronze,5.5
5842-POCOP,Female,0,Yes,No,5,444.5,Bronze,22.5
2037-XJFUP,Male,0,Yes,No,33,3161.4,Gold,20.5
8823-RLPWL,Female,0,Yes,No,72,7966.8,Gold,64.0
9505-SQFSW,Female,0,Yes,Yes,3,120.89999999999999,Bronze,11.5
7314-OXENN,Male,0,No,No,2,164.0,Bronze,5.0
3758-CKOQL,Female,0,Yes,No,59,6313.0,Gold,59.5
0322-CHQRU,Male,0,No,No,2,90.7,Bronze,6.0
5676-CFLYY,Male,0,Yes,Yes,71,5207.849999999999,Gold,60.5
7521-AFHAB,Female,0,Yes,Yes,5,224.0,Bronze,7.5
0285-INHLN,Male,0,Yes,Yes,27,1478.25,Silver,24.5
