engagement_score,billing_risk_score,churn_risk_segment_Low Risk,numTechTickets,high_value_churn_flag,tenure,ticket_intensity,Contract_Two year,revenue_efficiency,customer_lifetime_value,MonthlyCharges,TotalCharges,InternetService_Fiber optic,support_frustration_score,PaymentMethod_Electronic check,avg_monthly_spend,tenure_group_New,tenure_group_VIP,InternetService_No,PaperlessBilling,Churn
56.0,0,True,0,0,72,0.0,True,651.6,3258.0,45.25,3139.8,False,0,False,43.01095890410959,False,True,False,0,0
58.0,1,True,0,0,66,0.0,True,622.6,3735.6,56.6,3789.2,False,0,False,56.55522388059701,False,True,False,1,0
62.5,1,True,0,0,65,0.0,True,781.8571428571429,5473.0,84.2,5324.5,False,0,False,80.67424242424242,False,True,False,1,0
14.0,4,False,0,0,8,0.0,False,213.33333333333334,640.0,80.0,624.6,True,0,False,69.4,True,False,False,1,0
7.0,6,False,0,0,4,0.0,False,140.3,280.6,70.15,268.35,True,0,True,53.67,True,False,False,1,1
40.5,0,True,0,0,71,0.0,True,878.625,1757.25,24.75,1836.9,False,0,False,25.512500000000003,False,True,True,0,0
5.5,3,True,0,0,1,0.0,False,10.1,20.2,20.2,20.2,False,0,True,10.1,True,False,True,1,0
12.0,3,True,0,0,4,0.0,False,66.73333333333333,200.2,50.05,179.35,False,0,False,35.87,True,False,False,0,1
11.0,1,True,0,0,12,0.0,False,116.1,232.2,19.35,219.35,False,0,False,16.873076923076923,False,False,True,1,0
27.0,1,True,0,0,24,0.0,False,303.6,1214.4,50.6,1288.75,False,0,False,51.55,False,False,False,1,0
45.5,1,True,0,0,31,0.0,False,359.37857142857143,2515.65,81.15,2545.75,False,0,False,79.5546875,False,False,False,1,0
10.5,3,True,0,0,1,0.0,False,18.400000000000002,55.2,55.2,55.2,False,0,False,27.6,True,False,False,0,1
30.0,4,False,0,0,30,0.0,False,674.25,2697.0,89.9,2723.15,True,0,False,87.84354838709677,False,False,False,1,0
53.5,1,True,0,0,47,0.0,True,572.7285714285714,4009.1,85.3,4107.25,False,0,False,85.56770833333333,False,False,False,1,0
57.0,1,True,0,0,54,0.0,True,833.1428571428571,5832.0,108.0,5760.65,True,0,False,104.7390909090909,False,False,False,1,0
50.0,4,False,0,0,50,0.0,False,779.1666666666666,4675.0,93.5,4747.5,True,0,False,93.08823529411765,False,False,False,1,0
11.5,4,False,1,0,1,0.5,False,21.15,84.6,84.6,84.6,True,2,False,42.3,True,False,False,1,1
41.0,0,True,0,0,72,0.0,True,729.0,1458.0,20.25,1566.9,False,0,False,21.464383561643835,False,True,True,0,0
19.5,5,False,0,0,29,0.0,False,364.67499999999995,729.3499999999999,25.15,702.0,False,0,True,23.4,False,False,True,0,0
11.0,4,False,0,0,2,0.0,False,36.266666666666666,108.8,54.4,114.1,False,0,False,38.03333333333333,True,False,False,1,1
10.0,1,True,0,0,10,0.0,True,148.0,296.0,29.6,299.05,False,0,False,27.186363636363637,True,False,False,1,0
14.0,6,False,0,0,18,0.0,False,658.35,1316.7,73.15,1305.95,True,0,True,68.73421052631579,False,False,False,1,0
25.5,6,False,0,0,11,0.0,False,209.0,1045.0,95.0,1120.3,True,0,True,93.35833333333333,True,False,False,1,1
13.0,0,True,0,0,16,0.0,True,158.0,316.0,19.75,284.35,False,0,False,16.726470588235294,False,False,True,0,0
62.0,0,True,1,0,72,0.0136986301369863,True,890.7428571428571,6235.2,86.6,6350.5,False,2,False,86.9931506849315,False,True,False,0,0
58.0,0,False,0,0,72,0.0547945205479452,True,1123.2,7862.400000000001,109.2,7878.3,True,4,False,107.92191780821918,False,True,False,0,0
37.5,1,False,2,0,41,0.047619047619047616,False,510.45000000000005,3062.7000000000003,74.7,3187.65,False,4,False,75.89642857142857,False,False,False,1,0
57.5,5,False,0,0,65,0.0,False,1022.6666666666666,6136.0,94.4,6126.15,True,0,True,92.82045454545454,False,True,False,0,0
21.5,6,False,0,0,13,0.0,False,178.1,712.4,54.8,731.3,False,0,True,52.23571428571428,False,False,False,1,0
10.0,5,False,0,0,4,0.2,False,100.46666666666665,301.4,75.35,273.4,True,1,True,54.67999999999999,True,False,False,0,0
35.5,0,True,0,0,41,0.0,False,666.25,2665.0,65.0,2531.8,False,0,False,60.280952380952385,False,False,False,0,0
17.5,6,False,0,0,15,0.0,False,372.0,1116.0,74.4,1074.3,True,0,True,67.14375,False,False,False,1,1
10.5,4,False,0,0,1,0.0,False,16.183333333333334,48.55,48.55,48.55,False,0,False,24.275,True,False,False,1,1
46.0,3,True,0,0,42,0.0,False,693.0,4158.0,99.0,4298.45,True,0,True,99.96395348837208,False,False,False,1,0
40.5,3,False,0,0,51,0.09615384615384616,False,794.75,4768.5,93.5,4619.55,True,5,True,88.8375,False,False,False,1,0
6.0,5,False,0,0,2,0.0,False,70.4,140.8,70.4,147.15,True,0,True,49.050000000000004,True,False,False,0,1
10.5,5,False,0,0,1,0.0,False,13.4,40.2,40.2,40.2,False,0,True,20.1,True,False,False,0,1
46.0,0,True,0,0,32,0.0,False,382.62857142857143,2678.4,83.7,2633.3,False,0,False,79.7969696969697,False,False,False,0,0
10.0,4,False,0,0,10,0.0,False,99.25,198.5,19.85,193.05,False,0,False,17.55,True,False,True,1,0
58.5,3,True,0,0,67,0.0,True,664.975,3989.85,59.55,4103.9,False,0,True,60.35147058823529,False,True,False,1,0
65.5,0,True,0,0,61,0.0,True,877.6374999999999,7021.099999999999,115.1,7008.15,True,0,False,113.03467741935484,False,True,False,0,0
60.0,0,True,0,0,50,0.0,False,714.6875,5717.5,114.35,5791.1,True,0,False,113.55098039215687,False,False,False,0,0
6.0,4,False,0,0,2,0.0,False,44.6,89.2,44.6,80.55,False,0,False,26.849999999999998,True,False,False,1,1
21.5,6,False,0,0,29,0.13333333333333333,False,326.25,1305.0,45.0,1228.65,False,4,True,40.955000000000005,False,False,False,1,0
11.5,6,False,0,0,3,0.0,False,41.15,123.45,41.15,132.2,False,0,True,33.05,True,False,False,1,1
27.5,6,False,1,0,13,0.07142857142857142,False,231.61666666666667,1389.7,106.9,1364.3,True,2,True,97.45,False,False,False,1,1
33.5,6,False,0,0,57,0.08620689655172414,False,1280.3625,5121.45,89.85,4925.35,True,5,True,84.9198275862069,False,False,False,1,0
35.5,1,True,0,0,31,0.0,True,309.07,1545.35,49.85,1520.1,False,0,False,47.503125,False,False,False,1,0
57.5,0,True,0,0,45,0.0,False,637.3125,5098.5,113.3,5032.25,True,0,False,109.39673913043478,False,False,False,0,0
61.5,0,True,0,0,61,0.03225806451612903,True,671.7624999999999,5374.099999999999,88.1,5526.75,False,2,False,89.14112903225806,False,True,False,0,0
30.0,0,True,0,0,50,0.0,True,622.5,1245.0,24.9,1195.25,False,0,False,23.436274509803923,False,False,True,0,0
39.5,4,False,0,0,19,0.0,False,285.0,1995.0,105.0,2007.25,True,0,False,100.3625,False,False,False,1,0
26.5,0,False,2,0,59,0.03333333333333333,True,570.825,1141.65,19.35,1099.6,False,4,False,18.326666666666664,False,False,True,0,1
40.5,1,True,0,0,71,0.0,True,860.875,1721.75,24.25,1732.95,False,0,False,24.06875,False,True,True,1,0
24.0,6,False,1,0,16,0.058823529411764705,False,302.24,1511.2,94.45,1511.2,True,2,True,88.89411764705882,False,False,False,1,1
48.5,3,True,0,0,57,0.0,True,681.15,3405.75,59.75,3450.15,False,0,True,59.48534482758621,False,False,False,1,0
0.5,3,True,0,0,1,0.0,False,24.8,24.8,24.8,24.8,False,0,False,12.4,True,False,False,0,1
35.0,5,False,0,0,20,0.0,False,356.8333333333333,2141.0,107.05,2172.05,True,0,True,103.43095238095239,False,False,False,0,0
5.5,3,True,0,0,1,0.0,False,35.3,70.6,70.6,70.6,True,0,False,35.3,True,False,False,0,1
17.5,6,False,0,0,5,0.0,False,106.75,427.0,85.4,401.1,True,0,True,66.85000000000001,True,False,False,1,1
31.0,6,False,5,1,52,0.09433962264150944,False,910.4333333333333,5462.599999999999,105.05,5624.85,True,10,True,106.12924528301888,False,False,False,1,1
30.5,4,False,0,0,21,0.0,False,272.79,1363.95,64.95,1339.8,False,0,False,60.9,False,False,False,1,0
27.0,6,False,0,0,14,0.0,False,154.0,770.0,55.0,771.95,False,0,True,51.46333333333334,False,False,False,1,0
12.5,3,True,0,0,5,0.0,False,84.25,252.75,50.55,244.75,False,0,False,40.791666666666664,True,False,False,0,0
18.0,3,True,0,0,6,0.0,False,82.725,330.9,55.15,322.9,False,0,False,46.128571428571426,True,False,False,0,0
15.0,5,False,0,0,10,0.0,False,170.66666666666666,512.0,51.2,498.25,False,0,True,45.29545454545455,True,False,False,0,0
5.5,3,True,0,0,1,0.0,False,12.7,25.4,25.4,25.4,False,0,False,12.7,True,False,True,0,0
44.0,3,True,0,0,68,0.0,False,1234.2,3702.6,54.45,3687.75,False,0,False,53.44565217391305,False,True,False,0,0
21.0,3,False,2,0,18,0.10526315789473684,False,342.54,1712.7,95.15,1779.95,True,4,False,93.68157894736842,False,False,False,0,1
16.0,1,True,0,0,22,0.0,False,836.0,1672.0,76.0,1783.6,True,0,False,77.54782608695652,False,False,False,1,0
15.0,6,False,0,0,20,0.0,False,443.5,887.0,44.35,927.15,False,0,True,44.15,False,False,False,1,0
5.5,5,False,0,0,1,0.0,False,35.0,70.0,70.0,70.0,True,0,True,35.0,True,False,False,0,1
14.0,6,False,0,0,8,0.0,False,198.66666666666666,596.0,74.5,606.55,True,0,True,67.39444444444445,True,False,False,1,1
10.0,4,False,0,0,10,0.0,False,224.25,448.5,44.85,435.4,False,0,False,39.58181818181818,True,False,False,1,1
17.0,6,False,0,0,24,0.0,False,913.2,1826.4,76.1,1712.7,True,0,True,68.508,False,False,False,1,1
37.5,0,True,0,0,35,0.0,False,428.4,2142.0,61.2,2021.2,False,0,False,56.144444444444446,False,False,False,0,0
31.5,0,True,0,0,23,0.0,False,399.28000000000003,1996.4,86.8,1940.8,True,0,False,80.86666666666666,False,False,False,0,0
18.0,6,False,0,0,6,0.0,False,134.02499999999998,536.0999999999999,89.35,567.8,True,0,True,81.11428571428571,True,False,False,1,0
7.0,3,False,0,0,12,0.15384615384615385,False,118.2,236.4,19.7,220.35,False,2,False,16.95,False,False,True,0,0
5.5,3,True,0,0,1,0.0,False,10.125,20.25,20.25,20.25,False,0,False,10.125,True,False,True,0,0
45.5,2,True,0,0,71,0.0,True,1799.8500000000001,5399.55,76.05,5436.45,True,0,True,75.50625,False,True,False,0,0
31.5,6,False,0,0,35,0.08333333333333333,False,705.6,3528.0,100.8,3437.5,True,3,True,95.48611111111111,False,False,False,1,0
40.0,6,False,0,0,40,0.0,False,596.4,2982.0,74.55,3015.75,False,0,True,73.5548780487805,False,False,False,1,0
10.5,4,False,0,0,1,0.0,False,24.53333333333333,73.6,73.6,73.6,True,0,False,36.8,True,False,False,1,1
26.5,1,True,0,0,23,0.0,False,373.175,1492.7,64.9,1509.8,False,0,False,62.90833333333333,False,False,False,1,0
17.0,6,False,0,0,4,0.0,False,95.45,381.8,95.45,396.1,True,0,True,79.22,True,False,False,1,1
22.0,6,False,0,0,4,0.0,False,72.32000000000001,361.6,90.4,356.65,True,0,True,71.33,True,False,False,1,0
55.0,0,True,1,0,68,0.014492753623188406,True,683.4,4100.4,60.3,4109.0,False,2,False,59.55072463768116,False,True,False,0,0
29.0,4,False,0,0,38,0.0,False,1036.7666666666667,3110.3,81.85,3141.7,True,0,False,80.55641025641025,False,False,False,1,0
31.0,0,True,0,0,52,0.0,True,644.8,1289.6,24.8,1229.1,False,0,False,23.19056603773585,False,False,True,0,0
21.0,6,False,0,0,32,0.0,False,1198.4,2396.8,74.9,2303.35,True,0,True,69.79848484848485,False,False,False,1,1
31.5,0,False,0,0,29,0.13333333333333333,True,365.1583333333333,2190.95,75.55,2054.4,False,4,False,68.48,False,False,False,0,0
31.0,5,False,2,0,38,0.05128205128205128,False,768.74,3843.7,101.15,3741.85,True,4,True,95.94487179487179,False,False,False,0,0
49.0,1,True,0,0,48,0.0,False,630.0,3780.0,78.75,3682.45,False,0,False,75.15204081632653,False,False,False,1,0
5.5,4,False,0,0,1,0.0,False,9.625,19.25,19.25,19.25,False,0,False,9.625,True,False,True,1,0
31.0,6,False,0,0,22,0.0,False,391.82,1959.1,89.05,1886.25,True,0,True,82.01086956521739,False,False,False,1,0
56.5,0,True,0,0,43,0.0,True,618.39375,4947.15,115.05,4895.1,True,0,False,111.25227272727274,False,False,False,0,0
7.5,6,False,0,0,5,0.0,False,173.375,346.75,69.35,341.6,True,0,True,56.93333333333334,True,False,False,1,0
12.5,6,False,0,0,5,0.0,False,134.33333333333334,403.0,80.6,415.55,True,0,True,69.25833333333334,True,False,False,1,1
55.5,0,True,0,0,51,0.0,False,801.7928571428572,5612.55,110.05,5686.4,True,0,False,109.35384615384615,False,False,False,0,0
40.5,1,True,0,0,71,0.0,True,706.45,1412.9,19.9,1355.1,False,0,False,18.820833333333333,False,True,True,1,0
37.0,0,False,3,1,38,0.07692307692307693,False,435.9142857142857,3051.4,80.3,3058.65,False,6,False,78.42692307692307,False,False,False,0,1
24.0,6,False,2,0,24,0.08,False,447.12000000000006,2235.6000000000004,93.15,2231.05,True,4,True,89.242,False,False,False,1,1
32.5,4,False,0,0,35,0.0,False,800.625,3202.5,91.5,3236.35,True,0,False,89.89861111111111,False,False,False,1,0
37.0,0,False,5,1,54,0.09090909090909091,False,636.0428571428572,4452.3,82.45,4350.1,False,10,False,79.09272727272727,False,False,False,0,1
61.0,3,True,0,0,72,0.0,True,720.0,4320.0,60.0,4264.0,False,0,True,58.41095890410959,False,True,False,1,0
5.5,6,False,0,0,1,0.0,False,22.4,44.8,44.8,44.8,False,0,True,22.4,True,False,False,1,0
12.5,0,True,0,0,9,0.1,False,145.79999999999998,437.4,48.6,422.3,False,1,False,42.230000000000004,True,False,False,0,0
59.5,1,True,0,0,69,0.0,True,690.5749999999999,4143.45,60.05,4176.7,False,0,False,59.667142857142856,False,True,False,1,0
43.0,4,False,0,0,52,0.07547169811320754,False,890.0666666666667,5340.400000000001,102.7,5138.1,True,4,False,96.94528301886793,False,False,False,1,0
20.5,6,False,0,0,11,0.0,False,227.975,911.9,82.9,880.05,True,0,True,73.33749999999999,True,False,False,1,0
6.0,6,False,0,0,2,0.0,False,70.35,140.7,70.35,139.05,True,0,True,46.35,True,False,False,1,1
19.0,6,False,0,0,28,0.0,False,502.6,1005.2,35.9,973.65,False,0,True,33.574137931034485,False,False,False,1,0
12.5,4,False,0,0,17,0.16666666666666666,False,468.3500000000001,1405.0500000000002,82.65,1470.05,True,3,False,81.66944444444444,False,False,False,1,0
22.5,1,True,0,0,35,0.0,True,347.375,694.75,19.85,739.35,False,0,False,20.5375,False,False,True,1,0
9.0,1,True,0,0,8,0.0,False,76.8,153.6,19.2,161.95,False,0,False,17.994444444444444,True,False,True,1,0
43.0,1,True,0,0,46,0.0,False,873.0800000000002,4365.400000000001,94.9,4422.95,True,0,False,94.10531914893616,False,False,False,1,0
8.5,6,False,0,0,7,0.0,False,258.47499999999997,516.9499999999999,73.85,511.25,True,0,True,63.90625,True,False,False,1,1
11.0,3,True,0,0,2,0.0,False,53.73333333333333,161.2,80.6,155.8,True,0,False,51.93333333333334,True,False,False,0,1
35.0,1,False,6,1,68,0.08695652173913043,False,859.0666666666666,5154.4,75.8,5293.95,False,12,False,76.72391304347826,False,True,False,1,1
30.5,3,False,4,1,43,0.09090909090909091,True,749.6333333333333,4497.8,104.6,4759.85,True,8,True,108.1784090909091,False,False,False,1,1
69.0,3,True,0,0,68,0.0,True,749.2750000000001,5994.200000000001,88.15,6148.45,False,0,True,89.10797101449275,False,True,False,1,0
38.0,4,False,0,0,36,0.0,False,682.5600000000001,3412.8,94.8,3565.65,True,0,False,96.36891891891892,False,False,False,1,0
40.5,6,False,4,1,63,0.0625,False,1085.7,6514.200000000001,103.4,6603.0,True,8,True,103.171875,False,True,False,1,1
31.0,3,True,0,0,32,0.0,False,437.2,1748.8,54.65,1830.1,False,0,False,55.45757575757575,False,False,False,0,0
70.5,0,True,0,0,71,0.0,True,761.03125,6088.25,85.75,6223.8,False,0,False,86.44166666666666,False,True,False,0,0
53.0,4,False,0,0,66,0.0,False,890.3399999999999,4451.7,67.45,4508.65,False,0,False,67.29328358208954,False,True,False,1,0
36.5,0,True,0,0,63,0.0,False,645.75,1291.5,20.5,1328.15,False,0,False,20.75234375,False,True,True,0,0
17.5,1,False,0,0,41,0.09523809523809523,False,415.125,830.25,20.25,865.0,False,4,False,20.595238095238095,False,False,True,1,0
5.5,6,False,0,0,1,0.0,False,36.05,72.1,72.1,72.1,True,0,True,36.05,True,False,False,1,0
12.0,6,False,1,0,2,0.3333333333333333,False,45.2,180.8,90.4,168.2,True,2,True,56.06666666666666,True,False,False,1,1
36.0,0,True,1,0,70,0.014084507042253521,True,680.75,1361.5,19.45,1303.5,False,2,False,18.359154929577464,False,True,True,0,0
21.5,6,False,0,0,23,0.0,False,344.6166666666666,1033.85,44.95,996.85,False,0,True,41.53541666666667,False,False,False,1,0
57.0,0,True,0,0,64,0.0,False,1034.6666666666667,6208.0,97.0,6430.9,True,0,False,98.93692307692307,False,True,False,0,0
28.5,1,False,0,0,37,0.13157894736842105,True,464.71999999999997,2323.6,62.8,2278.75,False,5,False,59.9671052631579,False,False,False,1,0
9.5,0,True,0,0,17,0.1111111111111111,False,379.1,758.2,44.6,681.4,False,2,False,37.855555555555554,False,False,False,0,0
18.5,6,False,0,0,7,0.0,False,156.01250000000002,624.0500000000001,89.15,574.35,True,0,True,71.79375,True,False,False,1,0
17.0,4,False,0,0,4,0.0,False,84.8,339.2,84.8,371.9,True,0,False,74.38,True,False,False,1,1
16.5,6,False,1,0,21,0.045454545454545456,False,293.3,879.9,41.9,840.1,False,2,True,38.18636363636364,False,False,False,1,1
15.0,4,False,0,0,10,0.0,False,267.5,802.5,80.25,846.0,True,0,False,76.9090909090909,True,False,False,1,1
18.0,6,False,0,0,16,0.0,False,288.53333333333336,865.6,54.1,889.0,False,0,True,52.294117647058826,False,False,False,1,0
57.0,3,True,0,0,64,0.0,True,1122.6666666666667,6736.0,105.25,6823.4,True,0,True,104.97538461538461,False,True,False,1,0
18.5,3,True,0,0,27,0.0,False,415.125,830.25,30.75,805.1,False,0,False,28.75357142857143,False,False,False,0,1
41.0,2,True,0,0,42,0.0,False,815.64,4078.2,97.1,4016.75,True,0,True,93.41279069767442,False,False,False,0,0
7.5,3,True,0,0,5,0.0,False,50.5,101.0,20.2,83.75,False,0,False,13.958333333333334,True,False,True,0,0
45.5,1,True,0,0,41,0.0,True,675.1333333333333,4050.8,98.8,3959.15,True,0,False,94.26547619047619,False,False,False,1,0
39.0,0,True,0,0,58,0.0,False,972.4666666666667,2917.4,50.3,2878.55,False,0,False,48.78898305084746,False,False,False,0,0
20.5,1,False,0,0,47,0.08333333333333333,True,482.925,965.85,20.55,945.7,False,4,False,19.702083333333334,False,False,True,1,0
15.0,4,False,0,0,18,0.10526315789473684,False,455.40000000000003,1366.2,75.9,1373.05,True,2,False,72.26578947368421,False,False,False,1,0
22.5,3,True,0,0,5,0.0,False,96.5,482.5,96.5,492.55,True,0,False,82.09166666666667,True,False,False,0,1
26.5,4,False,0,0,23,0.0,False,344.7125,1378.85,59.95,1406.0,False,0,False,58.583333333333336,False,False,False,1,0
5.5,3,True,0,0,1,0.0,False,9.575,19.15,19.15,19.15,False,0,False,9.575,True,False,True,0,0
55.5,1,True,0,0,71,0.0,False,1400.8300000000002,7004.150000000001,98.65,6962.85,True,0,False,96.70625000000001,False,True,False,1,0
71.0,1,True,0,0,72,0.0,True,1013.4,8107.2,112.6,8126.65,True,0,False,111.32397260273972,False,True,False,1,0
21.5,0,True,0,0,33,0.0,False,339.90000000000003,679.8000000000001,20.6,690.25,False,0,False,20.301470588235293,False,False,True,0,0
11.0,6,False,0,0,2,0.0,False,57.1,171.3,85.65,181.5,True,0,True,60.5,True,False,False,1,1
20.0,0,True,0,0,24,0.04,True,286.0,858.0,35.75,830.8,False,1,False,33.232,False,False,False,0,0
53.0,1,True,0,0,56,0.0,False,931.0,5586.0,99.75,5608.4,True,0,False,98.39298245614034,False,False,False,1,0
38.5,4,False,0,0,37,0.0,False,711.14,3555.7,96.1,3646.8,True,0,False,95.96842105263158,False,False,False,1,0
51.5,0,True,0,0,43,0.0,False,522.7571428571429,3659.3,85.1,3662.25,False,0,False,83.23295454545455,False,False,False,0,0
0.5,3,True,0,0,1,0.0,False,25.35,25.35,25.35,25.35,False,0,False,12.675,True,False,False,0,0
29.5,4,False,2,0,25,0.07692307692307693,False,437.2916666666667,2623.75,104.95,2566.5,True,4,False,98.71153846153847,False,False,False,1,1
65.5,2,True,0,0,61,0.0,True,683.5812500000001,5468.650000000001,89.65,5308.7,False,0,True,85.6241935483871,False,True,False,0,0
23.5,2,True,0,0,17,0.0,False,368.6875,1474.75,86.75,1410.25,True,0,True,78.34722222222223,False,False,False,0,0
40.5,1,True,0,0,41,0.0,False,706.84,3534.2000000000003,86.2,3339.05,True,0,False,79.50119047619049,False,False,False,1,0
10.5,3,True,0,0,1,0.0,False,16.883333333333333,50.65,50.65,50.65,False,0,False,25.325,True,False,False,0,1
66.0,1,True,0,0,72,0.0,True,666.5142857142856,4665.599999999999,64.8,4732.35,False,0,False,64.82671232876713,False,True,False,1,0
15.5,4,False,0,0,1,0.0,False,22.7125,90.85,90.85,90.85,True,0,False,45.425,True,False,False,1,1
49.0,1,True,0,0,48,0.0,True,864.7999999999998,5188.799999999999,108.1,5067.45,True,0,False,103.41734693877551,False,False,False,1,0
10.5,3,True,0,0,11,0.0,False,109.725,219.45,19.95,214.75,False,0,False,17.895833333333332,True,False,True,0,1
26.5,6,False,4,1,55,0.07142857142857142,False,1174.9375,4699.75,85.45,4874.7,True,8,True,87.04821428571428,False,False,False,1,1
42.0,3,False,0,0,42,0.046511627906976744,False,383.25,2299.5,54.75,2348.45,False,2,True,54.61511627906976,False,False,False,1,0
37.0,4,False,0,0,44,0.0,False,994.4,3977.6,90.4,4063.0,True,0,False,90.28888888888889,False,False,False,1,0
5.5,5,False,0,0,1,0.0,False,22.0,44.0,44.0,44.0,False,0,True,22.0,True,False,False,0,0
28.5,4,False,0,0,27,0.0,False,645.3,2581.2,95.6,2595.25,True,0,False,92.6875,False,False,False,1,0
43.5,4,False,0,0,27,0.0,False,327.0857142857143,2289.6,84.8,2309.55,False,0,False,82.48392857142858,False,False,False,1,0
